YEAR,WEEK,CUSTOMER_ID,STORE_ID,CATEGORY,CAT_DESC,TRANSACTIONS,QUANTITY,UNIQUE_ITEM,SALES
2011,42,210352,20004029,64,Food Packaging,1,1,1,0.49
2011,42,210352,20004029,66,Produce,1,13,7,31.29
2011,42,210352,20004029,70,Dairy,1,5,2,10.95
2011,42,211549,20001321,20,Bakery,1,3,1,1.47
2011,42,211549,20001321,38,Snacks,1,1,1,4.98
2011,42,211549,20001321,66,Produce,2,15,9,35.81
2011,42,211549,20001321,70,Dairy,1,9,4,40.84
2011,42,211717,20001321,1,Beverages,1,3,1,10.47
2011,42,211717,20001321,6,Meals Solutions,1,7,3,38.39
2011,42,211717,20001321,20,Bakery,1,2,2,4.47
2011,42,211717,20001321,35,Breakfast Supplies,1,4,1,1.96
2011,42,211717,20001321,38,Snacks,1,1,1,3.99
2011,42,211717,20001321,43,General Merchandise,1,1,1,10.49
2011,42,211717,20001321,66,Produce,1,6,2,23.92
2011,42,211717,20001321,70,Dairy,1,4,2,20.92
2011,42,214555,20001323,38,Snacks,1,2,1,2.98
2011,42,214555,20001323,70,Dairy,1,3,1,11.91
2011,42,215734,20001321,20,Bakery,1,13,6,29.77
2011,42,215734,20001321,38,Snacks,1,1,1,2.49
2011,42,215734,20001321,43,General Merchandise,1,1,1,7.97
2011,42,215734,20001321,58,Meats,1,1,1,6.49
2011,42,215734,20001321,66,Produce,2,9,5,22.41
2011,42,215734,20001321,70,Dairy,1,4,2,14.96
2011,42,215741,20001321,66,Produce,1,13,5,33.83
2011,42,215741,20001321,70,Dairy,1,1,1,1.49
2011,42,216040,20001323,38,Snacks,1,1,1,2.49
2011,42,216040,20001323,66,Produce,1,1,1,7.49
2011,42,217493,20001323,64,Food Packaging,1,2,1,0.98
2011,42,222094,20001319,35,Breakfast Supplies,1,1,1,5.99
2011,42,222094,20001319,66,Produce,1,1,1,3.97
2011,42,224014,20001323,6,Meals Solutions,1,2,1,23.94
2011,42,224014,20001323,38,Snacks,1,12,5,43.8
2011,42,224014,20001323,64,Food Packaging,1,2,1,1.96
2011,42,224014,20001323,66,Produce,1,3,3,4.43
2011,42,224186,20001323,66,Produce,1,5,3,7.45
2011,42,224396,20001321,1,Beverages,1,9,2,58.87
2011,42,224396,20001321,38,Snacks,1,2,1,6.98
2011,42,224396,20001321,58,Meats,1,1,1,7.49
2011,42,224396,20001321,64,Food Packaging,1,1,1,0.49
2011,42,224396,20001321,70,Dairy,1,6,1,53.88
2011,42,224396,20001321,96,Seafood,1,4,1,47.88
2011,42,224737,20004029,38,Snacks,1,2,1,5.94
2011,42,224737,20004029,66,Produce,1,3,1,2.94
2011,42,224800,20001321,1,Beverages,1,2,1,16.98
2011,42,224800,20001321,7,Baking Supplies,1,3,1,17.94
2011,42,224800,20001321,20,Bakery,1,5,2,23.91
2011,42,224800,20001321,38,Snacks,1,3,2,16.93
2011,42,224800,20001321,64,Food Packaging,1,4,1,1.96
2011,42,224800,20001321,66,Produce,1,11,7,21.83
2011,42,224800,20001321,70,Dairy,1,6,2,28.38
2011,42,225122,20001321,1,Beverages,1,1,1,3.97
2011,42,225122,20001321,38,Snacks,1,2,1,6.98
2011,42,225122,20001321,66,Produce,1,2,1,5.96
2011,42,225716,20001323,66,Produce,1,5,2,12.45
2011,42,225989,20004053,1,Beverages,1,1,1,3.97
2011,42,225989,20004053,6,Meals Solutions,1,2,1,13.98
2011,42,225989,20004053,58,Meats,1,4,2,24.4
2011,42,225989,20004053,64,Food Packaging,1,4,2,6.94
2011,42,225989,20004053,66,Produce,2,9,4,36.41
2011,42,225989,20004053,70,Dairy,1,4,2,17.96
2011,42,226593,20004053,38,Snacks,1,2,1,5.96
2011,42,226593,20004053,66,Produce,1,2,1,2.98
2011,42,228938,20001321,6,Meals Solutions,1,1,1,3.49
2011,42,228938,20001321,66,Produce,1,1,1,5.49
2011,42,231045,20001321,1,Beverages,1,1,1,3.98
2011,42,231045,20001321,6,Meals Solutions,1,1,1,3.99
2011,42,231045,20001321,20,Bakery,2,15,5,17.83
2011,42,231045,20001321,38,Snacks,1,1,1,4.99
2011,42,231045,20001321,58,Meats,1,1,1,4.49
2011,42,231045,20001321,66,Produce,2,15,7,35.79
2011,42,231045,20001321,70,Dairy,1,6,2,18.43
2011,42,233689,20001321,6,Meals Solutions,1,6,3,44.43
2011,42,233689,20001321,20,Bakery,1,3,1,4.47
2011,42,233689,20001321,38,Snacks,1,2,2,4.98
2011,42,233689,20001321,58,Meats,1,3,1,19.47
2011,42,233689,20001321,64,Food Packaging,1,1,1,0.98
2011,42,233689,20001321,66,Produce,1,3,2,6.95
2011,42,233689,20001321,70,Dairy,1,2,1,6.98
2011,42,238269,20001323,1,Beverages,1,2,2,9.48
2011,42,238269,20001323,20,Bakery,1,1,1,0.99
2011,42,238269,20001323,38,Snacks,1,7,3,23.9
2011,42,238269,20001323,66,Produce,1,15,7,38.75
2011,42,238269,20001323,70,Dairy,1,5,4,20.42
2011,42,240443,20001321,6,Meals Solutions,1,6,2,47.84
2011,42,243655,20001319,20,Bakery,1,1,1,0.98
2011,42,243655,20001319,66,Produce,1,1,1,1.97
2011,42,243655,20001319,70,Dairy,1,3,2,10.47
2011,42,246107,20004053,1,Beverages,1,2,1,3.98
2011,42,246107,20004053,6,Meals Solutions,1,2,2,16.46
2011,42,246107,20004053,20,Bakery,1,2,1,0.98
2011,42,246107,20004053,38,Snacks,1,1,1,4.49
2011,42,246107,20004053,66,Produce,1,2,2,5.46
2011,42,246893,20004053,43,General Merchandise,1,1,1,1.49
2011,42,247146,20004029,20,Bakery,1,2,1,2.98
2011,42,247146,20004029,66,Produce,1,4,2,27.96
2011,42,249122,20004029,20,Bakery,1,1,1,1.49
2011,42,249122,20004029,66,Produce,1,7,4,19.4
2011,42,249122,20004029,70,Dairy,1,3,1,4.47
2011,42,251681,20004029,38,Snacks,1,1,1,0.49
2011,42,251681,20004029,66,Produce,1,1,1,1.97
2011,42,253706,20004053,48,Over the Counter,1,2,1,7.94
2011,42,253706,20004053,64,Food Packaging,1,2,1,0.98
2011,42,254769,20001321,20,Bakery,1,2,2,3.47
2011,42,254769,20001321,35,Breakfast Supplies,1,2,1,3.96
2011,42,254769,20001321,43,General Merchandise,1,4,2,8.96
2011,42,254769,20001321,66,Produce,1,10,5,26.3
2011,42,254769,20001321,70,Dairy,1,7,1,48.86
2011,42,256894,20004029,58,Meats,1,1,1,5.97
2011,42,258244,20001323,7,Baking Supplies,1,1,1,0.49
2011,42,258244,20001323,20,Bakery,1,1,1,5.49
2011,42,258244,20001323,38,Snacks,1,3,1,5.97
2011,42,258244,20001323,58,Meats,1,2,1,19.96
2011,42,258244,20001323,66,Produce,1,22,9,72.57
2011,42,258244,20001323,70,Dairy,1,3,2,15.95
2011,42,259028,20004029,20,Bakery,1,4,2,21.4
2011,42,259028,20004029,66,Produce,1,11,5,23.29
2011,42,259028,20004029,70,Dairy,1,4,2,19.95
2011,42,260032,20001323,1,Beverages,1,2,2,6.48
2011,42,260032,20001323,6,Meals Solutions,1,2,1,10.98
2011,42,260032,20001323,35,Breakfast Supplies,1,1,1,2.97
2011,42,260032,20001323,64,Food Packaging,1,3,1,2.94
2011,42,260032,20001323,66,Produce,1,16,7,34.79
2011,42,260032,20001323,70,Dairy,1,4,2,23.96
2011,42,260350,20004029,1,Beverages,1,1,1,2.98
2011,42,260350,20004029,20,Bakery,1,6,2,16.44
2011,42,260350,20004029,35,Breakfast Supplies,1,3,1,11.97
2011,42,260350,20004029,38,Snacks,1,3,3,8.92
2011,42,260350,20004029,64,Food Packaging,1,1,1,0.49
2011,42,260350,20004029,66,Produce,1,8,6,24.38
2011,42,260350,20004029,70,Dairy,1,4,2,22.94
2011,42,260826,20001321,1,Beverages,2,5,3,4.43
2011,42,260826,20001321,7,Baking Supplies,1,1,1,1.49
2011,42,260826,20001321,20,Bakery,1,1,1,0.49
2011,42,260826,20001321,35,Breakfast Supplies,1,3,2,20.43
2011,42,260826,20001321,38,Snacks,2,12,6,47.31
2011,42,260826,20001321,58,Meats,1,3,2,14.47
2011,42,260826,20001321,66,Produce,2,7,4,25.43
2011,42,260826,20001321,70,Dairy,1,1,1,1.49
2011,42,261695,20001323,6,Meals Solutions,1,1,1,3.49
2011,42,261695,20001323,38,Snacks,1,7,3,29.87
2011,42,261695,20001323,58,Meats,1,2,1,12.98
2011,42,261695,20001323,66,Produce,1,1,1,1.97
2011,42,262867,20004029,58,Meats,1,4,1,19.92
2011,42,262867,20004029,66,Produce,1,1,1,1.49
2011,42,264284,20001319,1,Beverages,1,1,1,4.98
2011,42,264284,20001319,6,Meals Solutions,1,4,2,25.96
2011,42,264284,20001319,7,Baking Supplies,1,1,1,1.49
2011,42,264284,20001319,35,Breakfast Supplies,1,1,1,2.49
2011,42,264284,20001319,64,Food Packaging,1,1,1,0.49
2011,42,264284,20001319,66,Produce,1,3,2,11.47
2011,42,264284,20001319,70,Dairy,1,5,2,28.45
2011,42,264835,20004029,66,Produce,1,1,1,5.49
2011,42,264993,20004053,6,Meals Solutions,1,1,1,6.97
2011,42,264993,20004053,20,Bakery,1,7,2,30.83
2011,42,264993,20004053,35,Breakfast Supplies,1,1,1,3.49
2011,42,264993,20004053,38,Snacks,1,6,2,26.85
2011,42,264993,20004053,58,Meats,1,2,1,13.96
2011,42,264993,20004053,70,Dairy,1,2,1,4.98
2011,42,265145,20001323,20,Bakery,1,5,1,12.45
2011,42,265372,20001319,58,Meats,1,1,1,5.97
2011,42,267261,20001323,1,Beverages,1,2,1,4.98
2011,42,267261,20001323,20,Bakery,1,4,3,14.95
2011,42,267261,20001323,38,Snacks,1,1,1,3.49
2011,42,267261,20001323,64,Food Packaging,1,2,1,0.98
2011,42,267261,20001323,66,Produce,1,9,5,23.39
2011,42,267261,20001323,70,Dairy,1,7,2,22.83
2011,42,267624,20001321,1,Beverages,1,1,1,5.49
2011,42,267624,20001321,6,Meals Solutions,1,1,1,9.99
2011,42,267624,20001321,20,Bakery,2,5,3,16.94
2011,42,267624,20001321,38,Snacks,1,1,1,1.49
2011,42,267624,20001321,64,Food Packaging,1,2,1,0.98
2011,42,267624,20001321,66,Produce,1,1,1,2.99
2011,42,267624,20001321,70,Dairy,1,4,2,18.96
2011,42,268301,20004029,1,Beverages,1,2,1,15.94
2011,42,268301,20004029,20,Bakery,1,1,1,2.97
2011,42,268301,20004029,35,Breakfast Supplies,1,1,1,3.98
2011,42,268301,20004029,38,Snacks,1,1,1,0.99
2011,42,268301,20004029,64,Food Packaging,1,4,1,3.92
2011,42,268301,20004029,66,Produce,1,9,5,24.89
2011,42,268301,20004029,70,Dairy,1,7,3,37.43
2011,42,270831,20001321,1,Beverages,2,3,3,14.47
2011,42,270831,20001321,6,Meals Solutions,1,4,2,14.94
2011,42,270831,20001321,20,Bakery,1,1,1,1.99
2011,42,270831,20001321,35,Breakfast Supplies,1,1,1,2.97
2011,42,270831,20001321,38,Snacks,1,1,1,1.49
2011,42,270831,20001321,58,Meats,1,2,1,8.98
2011,42,270831,20001321,64,Food Packaging,1,2,1,0.98
2011,42,270831,20001321,66,Produce,2,17,9,19.8
2011,42,270831,20001321,70,Dairy,2,8,5,34.9
2011,42,271602,20004029,6,Meals Solutions,1,1,1,9.49
2011,42,271602,20004029,7,Baking Supplies,1,2,1,4.98
2011,42,271602,20004029,20,Bakery,1,3,1,5.97
2011,42,271602,20004029,66,Produce,1,5,3,8.45
2011,42,271899,20001319,20,Bakery,1,2,1,9.96
2011,42,271899,20001319,66,Produce,1,1,1,1.98
2011,42,273459,20004053,20,Bakery,1,3,1,1.47
2011,42,273459,20004053,70,Dairy,1,2,1,10.98
2011,42,275295,20004053,1,Beverages,1,1,1,6.99
2011,42,276224,20001321,7,Baking Supplies,1,2,2,4.48
2011,42,276224,20001321,38,Snacks,1,4,3,14.92
2011,42,276224,20001321,43,General Merchandise,1,1,1,4.49
2011,42,276224,20001321,64,Food Packaging,1,1,1,0.49
2011,42,276224,20001321,66,Produce,1,10,5,13.87
2011,42,276224,20001321,70,Dairy,1,3,3,16.92
2011,42,278425,20001321,1,Beverages,1,5,3,18.91
2011,42,278425,20001321,6,Meals Solutions,1,9,3,44.91
2011,42,278425,20001321,20,Bakery,1,5,2,33.45
2011,42,278425,20001321,38,Snacks,1,1,1,4.99
2011,42,278425,20001321,58,Meats,1,5,1,24.9
2011,42,278425,20001321,66,Produce,1,2,2,7.48
2011,42,278425,20001321,70,Dairy,1,4,2,9.96
2011,42,278619,20001319,1,Beverages,1,1,1,4.99
2011,42,278619,20001319,35,Breakfast Supplies,1,1,1,3.99
2011,42,278619,20001319,38,Snacks,1,3,1,1.47
2011,42,278619,20001319,66,Produce,1,1,1,2.99
2011,42,279401,20004029,6,Meals Solutions,1,5,1,7.45
2011,42,279401,20004029,58,Meats,1,2,1,17.94
2011,42,280664,20001323,6,Meals Solutions,1,3,1,29.91
2011,42,280664,20001323,58,Meats,1,4,2,17.95
2011,42,280664,20001323,66,Produce,1,2,1,11.98
2011,42,282572,20004029,20,Bakery,1,5,1,17.45
2011,42,282572,20004029,38,Snacks,1,3,1,7.47
2011,42,282572,20004029,66,Produce,1,5,3,7.89
2011,42,289698,20004029,20,Bakery,1,1,1,1.49
2011,42,289698,20004029,35,Breakfast Supplies,1,2,1,9.94
2011,42,289698,20004029,64,Food Packaging,1,4,1,1.96
2011,42,289698,20004029,66,Produce,1,10,7,31.82
2011,42,289698,20004029,70,Dairy,1,5,3,19.45
2011,42,290851,20001321,1,Beverages,1,3,1,11.91
2011,42,290851,20001321,35,Breakfast Supplies,1,2,1,6.98
2011,42,290851,20001321,58,Meats,1,2,2,13.96
2011,42,290851,20001321,66,Produce,1,12,7,50.32
2011,42,291652,20001321,20,Bakery,1,5,2,13.45
2011,42,291652,20001321,38,Snacks,1,6,1,14.94
2011,42,291652,20001321,58,Meats,1,2,1,4.98
2011,42,291652,20001321,66,Produce,1,1,1,2.49
2011,42,291652,20001321,70,Dairy,1,2,1,13.94
2011,42,293506,20004029,38,Snacks,1,2,1,0.98
2011,42,293506,20004029,66,Produce,1,5,3,25.9
2011,42,294965,20001323,1,Beverages,1,3,1,11.97
2011,42,294965,20001323,6,Meals Solutions,1,3,1,32.97
2011,42,294965,20001323,20,Bakery,1,1,1,2.49
2011,42,294965,20001323,35,Breakfast Supplies,1,1,1,1.49
2011,42,294965,20001323,43,General Merchandise,1,2,1,4.98
2011,42,294965,20001323,58,Meats,1,1,1,5.97
2011,42,294965,20001323,64,Food Packaging,1,1,1,0.49
2011,42,294965,20001323,66,Produce,2,6,5,13.92
2011,42,294965,20001323,70,Dairy,1,3,3,13.46
2011,42,295161,20004029,1,Beverages,1,4,1,13.96
2011,42,297245,20004029,48,Over the Counter,1,6,3,33.44
2011,42,299257,20004029,70,Dairy,1,1,1,3.98
2011,42,301007,20004053,20,Bakery,1,2,1,3.96
2011,42,301007,20004053,66,Produce,1,2,2,4.98
2011,42,301007,20004053,70,Dairy,1,3,1,17.94
2011,42,301820,20001319,38,Snacks,1,2,1,8.98
2011,42,301820,20001319,66,Produce,1,2,1,2.98
2011,42,301820,20001319,70,Dairy,2,8,3,30.36
2011,42,305129,20001323,66,Produce,1,8,3,26.92
2011,42,305129,20001323,70,Dairy,1,3,1,10.47
2011,42,305280,20001321,70,Dairy,1,2,1,9.94
2011,42,306814,20001321,64,Food Packaging,1,3,1,1.47
2011,42,307811,20004029,20,Bakery,1,1,1,2.99
2011,42,307811,20004029,66,Produce,1,3,1,8.94
2011,42,308887,20001321,6,Meals Solutions,2,7,4,32.9
2011,42,308887,20001321,66,Produce,1,4,2,9.96
2011,42,310168,20001321,48,Over the Counter,1,5,2,50.41
2011,42,311933,20001321,1,Beverages,1,2,2,13.48
2011,42,311933,20001321,6,Meals Solutions,1,3,1,10.47
2011,42,311933,20001321,20,Bakery,1,8,4,24.92
2011,42,311933,20001321,58,Meats,1,1,1,11.98
2011,42,311933,20001321,64,Food Packaging,1,1,1,0.49
2011,42,311933,20001321,66,Produce,1,9,4,14.82
2011,42,312333,20001319,1,Beverages,1,1,1,4.99
2011,42,312333,20001319,66,Produce,1,3,1,11.97
2011,42,312333,20001319,70,Dairy,1,1,1,5.98
2011,42,319200,20004053,38,Snacks,1,3,2,11.47
2011,42,319812,20001319,1,Beverages,1,3,2,5.92
2011,42,319812,20001319,20,Bakery,1,3,2,9.47
2011,42,319812,20001319,58,Meats,1,9,4,89.31
2011,42,319812,20001319,66,Produce,1,1,1,1.49
2011,42,319812,20001319,70,Dairy,1,2,1,11.94
2011,42,323602,20001319,20,Bakery,1,9,2,13.41
2011,42,323602,20001319,38,Snacks,1,6,2,16.94
2011,42,323602,20001319,66,Produce,1,15,7,28.33
2011,42,323602,20001319,70,Dairy,1,7,3,28.43
2011,42,326301,20004029,1,Beverages,1,4,2,6.91
2011,42,326301,20004029,20,Bakery,1,2,1,1.94
2011,42,326301,20004029,38,Snacks,1,2,1,0.98
2011,42,326301,20004029,58,Meats,1,1,1,6.49
2011,42,326301,20004029,64,Food Packaging,1,6,2,4.41
2011,42,326301,20004029,66,Produce,1,12,5,34.88
2011,42,327327,20001321,1,Beverages,1,2,1,0.98
2011,42,327327,20001321,6,Meals Solutions,1,2,1,21.96
2011,42,327327,20001321,20,Bakery,1,1,1,2.49
2011,42,327327,20001321,35,Breakfast Supplies,1,1,1,4.49
2011,42,327327,20001321,66,Produce,1,12,5,33.84
2011,42,327327,20001321,70,Dairy,1,5,1,22.45
2011,42,330190,20004053,20,Bakery,1,3,2,2.97
2011,42,330431,20004029,1,Beverages,2,10,3,52.88
2011,42,330431,20004029,7,Baking Supplies,1,1,1,2.99
2011,42,330431,20004029,20,Bakery,1,2,2,9.97
2011,42,330431,20004029,38,Snacks,1,2,2,7.96
2011,42,330431,20004029,58,Meats,1,1,1,8.97
2011,42,330431,20004029,64,Food Packaging,1,1,1,0.49
2011,42,330431,20004029,66,Produce,2,11,8,29.82
2011,42,330431,20004029,70,Dairy,2,10,4,43.77
2011,42,330872,20004029,66,Produce,1,3,2,10.96
2011,42,330872,20004029,70,Dairy,1,4,1,3.92
2011,42,333978,20001323,1,Beverages,1,2,1,10.98
2011,42,333978,20001323,20,Bakery,1,5,2,12.43
2011,42,333978,20001323,38,Snacks,1,2,1,11.94
2011,42,333978,20001323,66,Produce,1,5,2,12.45
2011,42,334054,20004029,66,Produce,1,3,1,5.94
2011,42,334373,20001323,38,Snacks,1,2,1,4.98
2011,42,341023,20004053,1,Beverages,1,5,2,13.95
2011,42,341023,20004053,20,Bakery,1,3,1,8.97
2011,42,341023,20004053,35,Breakfast Supplies,1,1,1,4.49
2011,42,341023,20004053,38,Snacks,1,3,2,8.45
2011,42,341023,20004053,43,General Merchandise,1,1,1,1.49
2011,42,341023,20004053,58,Meats,1,1,1,2.49
2011,42,341023,20004053,64,Food Packaging,1,2,1,1.96
2011,42,341023,20004053,66,Produce,1,10,6,28.83
2011,42,341023,20004053,70,Dairy,1,3,1,11.97
2011,42,349480,20001323,66,Produce,1,3,1,7.47
2011,42,351919,20001321,66,Produce,1,2,1,6.98
2011,42,355702,20001321,66,Produce,1,1,1,3.49
2011,42,356293,20001319,66,Produce,1,1,1,2.97
2011,42,356878,20004029,20,Bakery,1,2,1,3.98
2011,42,356878,20004029,38,Snacks,1,5,1,29.95
2011,42,356878,20004029,66,Produce,1,21,7,83.17
2011,42,358607,20001321,1,Beverages,1,1,1,3.97
2011,42,358607,20001321,6,Meals Solutions,1,4,2,23.9
2011,42,358607,20001321,35,Breakfast Supplies,1,3,2,14.92
2011,42,358607,20001321,38,Snacks,1,3,2,13.97
2011,42,358607,20001321,58,Meats,1,1,1,11.49
2011,42,358607,20001321,66,Produce,1,2,1,9.94
2011,42,358607,20001321,70,Dairy,1,5,3,29.94
2011,42,359140,20001321,66,Produce,1,13,5,20.28
2011,42,362099,20001321,48,Over the Counter,1,5,2,55.88
2011,42,366590,20004029,6,Meals Solutions,1,4,2,34.92
2011,42,366590,20004029,20,Bakery,1,3,2,9.47
2011,42,366590,20004029,66,Produce,1,7,3,29.38
2011,42,366803,20001321,1,Beverages,2,7,3,24.93
2011,42,366803,20001321,6,Meals Solutions,1,1,1,2.49
2011,42,366803,20001321,20,Bakery,2,7,3,13.43
2011,42,366803,20001321,38,Snacks,1,2,1,6.98
2011,42,366803,20001321,43,General Merchandise,1,1,1,3.97
2011,42,366803,20001321,66,Produce,1,7,5,34.86
2011,42,366803,20001321,70,Dairy,1,3,2,6.97
2011,42,369353,20001321,6,Meals Solutions,1,1,1,5.49
2011,42,369353,20001321,7,Baking Supplies,1,1,1,0.49
2011,42,369353,20001321,66,Produce,1,5,3,16.41
2011,42,369353,20001321,70,Dairy,1,3,1,19.47
2011,42,371455,20004029,1,Beverages,1,1,1,2.49
2011,42,371455,20004029,20,Bakery,1,4,1,13.96
2011,42,371455,20004029,43,General Merchandise,1,6,1,2.94
2011,42,371455,20004029,66,Produce,2,7,3,19.86
2011,42,371455,20004029,70,Dairy,1,2,1,10.98
2011,42,371502,20001321,1,Beverages,1,3,2,5.47
2011,42,371502,20001321,7,Baking Supplies,1,4,1,29.96
2011,42,371502,20001321,20,Bakery,1,3,1,13.47
2011,42,371502,20001321,38,Snacks,1,2,1,8.98
2011,42,371502,20001321,43,General Merchandise,1,1,1,5.49
2011,42,371502,20001321,64,Food Packaging,1,1,1,0.98
2011,42,371502,20001321,66,Produce,1,15,6,44.26
2011,42,371502,20001321,70,Dairy,1,11,3,28.25
2011,42,371518,20001321,6,Meals Solutions,1,2,1,8.98
2011,42,371518,20001321,7,Baking Supplies,1,2,1,7.96
2011,42,371518,20001321,58,Meats,1,1,1,6.49
2011,42,371518,20001321,66,Produce,1,3,1,10.47
2011,42,371518,20001321,70,Dairy,1,1,1,4.97
2011,42,372964,20001319,1,Beverages,1,7,3,33.41
2011,42,372964,20001319,20,Bakery,1,2,2,9.95
2011,42,372964,20001319,38,Snacks,1,3,1,10.47
2011,42,372964,20001319,66,Produce,1,11,5,18.89
2011,42,372964,20001319,70,Dairy,1,13,5,62.31
2011,42,377046,20001323,66,Produce,1,3,2,6.45
2011,42,379352,20001321,38,Snacks,1,6,3,14.94
2011,42,379352,20001321,64,Food Packaging,1,1,1,0.98
2011,42,379352,20001321,66,Produce,1,4,3,9.43
2011,42,379352,20001321,70,Dairy,1,17,6,54.67
2011,42,379554,20001321,7,Baking Supplies,1,1,1,4.49
2011,42,379554,20001321,20,Bakery,1,4,2,25.96
2011,42,379554,20001321,66,Produce,2,23,12,56.72
2011,42,379554,20001321,70,Dairy,2,4,3,18.89
2011,42,381029,20001321,1,Beverages,1,1,1,5.99
2011,42,381029,20001321,38,Snacks,1,1,1,3.98
2011,42,381029,20001321,66,Produce,1,7,4,11.91
2011,42,385217,20001319,20,Bakery,1,1,1,0.49
2011,42,385217,20001319,58,Meats,1,4,2,13.44
2011,42,385217,20001319,64,Food Packaging,1,3,2,2.45
2011,42,385217,20001319,66,Produce,1,7,5,13.87
2011,42,385217,20001319,70,Dairy,1,10,4,44.9
2011,42,389446,20004029,58,Meats,1,1,1,8.99
2011,42,389446,20004029,66,Produce,1,2,1,8.98
2011,42,389819,20001323,1,Beverages,1,2,1,2.98
2011,42,389819,20001323,6,Meals Solutions,1,2,2,6.98
2011,42,389819,20001323,20,Bakery,1,2,1,0.98
2011,42,389819,20001323,38,Snacks,1,1,1,4.49
2011,42,389819,20001323,64,Food Packaging,1,2,1,0.98
2011,42,389819,20001323,66,Produce,1,7,4,22.79
2011,42,389819,20001323,70,Dairy,1,3,2,12.95
2011,42,390331,20004053,35,Breakfast Supplies,1,1,1,5.49
2011,42,391672,20004029,1,Beverages,1,4,2,19.44
2011,42,391672,20004029,38,Snacks,1,3,1,14.91
2011,42,391672,20004029,66,Produce,1,10,5,23.3
2011,42,391672,20004029,70,Dairy,1,6,4,28.94
2011,42,393175,20001321,1,Beverages,1,2,1,9.96
2011,42,393175,20001321,7,Baking Supplies,1,6,1,29.88
2011,42,393175,20001321,20,Bakery,1,2,1,5.98
2011,42,393175,20001321,35,Breakfast Supplies,1,4,1,9.96
2011,42,393175,20001321,38,Snacks,2,9,2,32.41
2011,42,393175,20001321,64,Food Packaging,3,6,2,3.92
2011,42,393175,20001321,66,Produce,3,25,15,66.13
2011,42,393175,20001321,70,Dairy,2,13,6,59.76
2011,42,395166,20001323,66,Produce,1,2,2,8.98
2011,42,396471,20001321,1,Beverages,1,3,1,1.47
2011,42,396471,20001321,20,Bakery,1,3,1,8.97
2011,42,401125,20001321,1,Beverages,1,1,1,5.49
2011,42,401125,20001321,6,Meals Solutions,1,1,1,7.49
2011,42,401125,20001321,20,Bakery,2,9,4,14.81
2011,42,401125,20001321,38,Snacks,1,16,5,44.79
2011,42,401125,20001321,66,Produce,1,15,8,38.81
2011,42,401125,20001321,70,Dairy,1,8,1,23.76
2011,42,401714,20001323,1,Beverages,1,1,1,2.98
2011,42,401714,20001323,6,Meals Solutions,1,1,1,5.99
2011,42,401714,20001323,20,Bakery,1,1,1,2.97
2011,42,401714,20001323,35,Breakfast Supplies,1,1,1,6.97
2011,42,401714,20001323,38,Snacks,1,4,1,23.88
2011,42,401714,20001323,58,Meats,1,3,1,7.47
2011,42,401714,20001323,64,Food Packaging,1,2,1,0.98
2011,42,401714,20001323,66,Produce,2,6,5,16.94
2011,42,401714,20001323,70,Dairy,1,11,3,56.39
2011,42,401714,20001323,96,Seafood,1,1,1,8.49
2011,42,404330,20004053,20,Bakery,1,3,2,5.97
2011,42,404330,20004053,66,Produce,1,2,1,4.98
2011,42,405040,20004053,38,Snacks,1,3,1,5.91
2011,42,405040,20004053,48,Over the Counter,1,1,1,3.97
2011,42,405040,20004053,70,Dairy,1,6,1,23.82
2011,42,405412,20004053,6,Meals Solutions,1,4,1,41.96
2011,42,405412,20004053,20,Bakery,1,5,3,9.42
2011,42,405412,20004053,38,Snacks,1,3,1,2.94
2011,42,405412,20004053,64,Food Packaging,1,1,1,0.49
2011,42,405412,20004053,66,Produce,1,7,6,11.88
2011,42,405412,20004053,70,Dairy,1,2,2,11.47
2011,42,409102,20004053,20,Bakery,1,1,1,1.98
2011,42,409102,20004053,66,Produce,1,1,1,0.49
2011,43,2599,20001321,20,Bakery,1,4,2,7.96
2011,43,2599,20001321,66,Produce,1,2,1,3.98
2011,43,2599,20001321,70,Dairy,1,1,1,3.98
2011,43,6307,20004053,1,Beverages,1,1,1,1.98
2011,43,6307,20004053,20,Bakery,2,5,3,19.43
2011,43,6307,20004053,38,Snacks,2,4,3,21.45
2011,43,6307,20004053,58,Meats,1,2,1,16.98
2011,43,6307,20004053,66,Produce,4,25,14,65.57
2011,43,6307,20004053,70,Dairy,3,7,4,46.4
2011,43,7516,20001323,6,Meals Solutions,1,4,1,29.96
2011,43,7516,20001323,20,Bakery,1,4,2,7.96
2011,43,7516,20001323,38,Snacks,1,1,1,1.49
2011,43,7516,20001323,58,Meats,1,1,1,2.49
2011,43,7516,20001323,66,Produce,1,10,5,27.35
2011,43,7516,20001323,70,Dairy,1,6,3,24.42
2011,43,7900,20004053,20,Bakery,1,3,1,7.47
2011,43,7900,20004053,66,Produce,1,5,1,4.9
2011,43,9262,20004053,38,Snacks,1,3,2,15.93
2011,43,9262,20004053,66,Produce,1,3,1,7.47
2011,43,9262,20004053,70,Dairy,1,2,1,8.98
2011,43,10045,20004029,1,Beverages,1,1,1,2.49
2011,43,10045,20004029,7,Baking Supplies,1,1,1,5.99
2011,43,10045,20004029,20,Bakery,1,1,1,4.49
2011,43,10045,20004029,38,Snacks,1,2,1,6.98
2011,43,10045,20004029,58,Meats,1,1,1,5.97
2011,43,10045,20004029,64,Food Packaging,1,2,1,0.98
